"STATION","NAME","DATE","MDTX","PRCP","TAVG","TMAX","TMIN"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-10-30",,"0.00","70","80","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-10-31",,"0.00","67","73","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-01",,"0.00","69","74","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-02",,"0.01","69","79","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-03",,"1.02","66","70","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-04",,"0.84","68","81","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-05",,"0.00","61","65","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-06",,"0.07","60","64","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-07",,"0.23","61","66","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-08",,"0.16","62","68","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-09",,"0.98","64","69","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-10",,"0.09","65","72","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-11",,"0.00","67","74","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-12",,"0.00","70","79","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-13",,"0.00","69","74","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-14",,"0.00","73","83","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-15",,"0.00","69","74","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-16",,"0.00","71","75","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-17",,"0.00","74","83","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-18",,"0.00","74","80","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-19",,"0.00","75","81","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-20",,"0.09","74","80","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-21",,"0.00","72","82","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-22",,"0.01","67","68","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-23",,"0.02","65","69","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-24",,"0.06","67","71","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-25",,"0.02","71","80","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-26",,"0.00","69","74","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-27",,"1.13","69","72","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-28",,"0.02","72","80","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-29",,"0.00","72","78","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-11-30",,"0.00","71","75","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-01",,"0.00","69","71","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-02",,"0.02","72","76","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-03",,"0.00","71","83","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-04",,"0.24","75","87","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-05",,"0.36","71","75","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-06",,"0.07","75","81","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-07",,"0.02","72","83","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-08",,"0.63","70","75","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-09",,"0.00","75","85","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-10",,"0.12","67","72","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-11",,"0.00","66","69","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-12",,"0.57","67","75","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-13",,"0.00","68","75","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-14",,"0.00","69","75","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-15",,"0.00","74","84","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-16",,"0.00","67","76","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-17",,"0.50","68","72","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-18",,"0.05","68","72","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-19",,"0.01","72","77","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-20",,"0.04","74","78","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-21",,"0.00","78","88","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-22",,"0.12","72","86","72"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-23",,"0.04","66","73","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-24",,"0.00","68","75","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-25",,"0.26","65","68","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-26",,"0.00","70","78","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-27",,"0.00","70","74","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-28",,"0.00","74","82","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-29",,"0.00","76","84","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-30",,"0.00","74","82","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2007-12-31",,"0.00","75","81","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-01",,"0.00","75","81","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-02",,"0.00","75","84","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-03",,"0.00","73","81","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-04",,"0.07","73","80","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-05",,"0.04","71","75","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-06",,"0.19","76","89","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-07",,"0.00","72","78","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-08",,"0.00","73","76","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-09",,"0.00","76","81","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-10",,"0.00","77","84","73"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-11",,"0.00","78","86","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-12",,"0.00","78","84","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-13",,"0.00","75","89","73"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-14",,"0.03","69","71","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-15",,"0.09","75","81","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-16",,"0.00","75","90","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-17",,"0.00","71","76","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-18",,"0.00","71","74","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-19",,"0.77","72","76","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-20",,"0.56","74","84","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-21",,"0.85","67","72","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-22",,"0.10","69","74","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-23",,"0.00","70","77","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-24",,"0.00","72","78","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-25",,"0.00","72","78","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-26",,"0.00","74","80","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-27",,"0.00","77","85","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-28",,"0.00","74","77","71"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-29",,"0.00","78","83","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-30",,"0.00","79","86","74"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-01-31",,"0.00","74","88","73"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-01",,"0.42","70","73","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-02",,"0.12","74","78","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-03",,"0.04","72","76","70"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-04",,"0.86","71","75","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-05",,"3.31","72","79","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-06",,"0.05","72","83","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-07",,"0.68","68","77","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-08",,"0.70","66","72","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-09",,"0.62","64","68","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-10",,"0.24","68","73","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-11",,"0.00","72","77","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-12",,"0.00","72","83","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-13",,"0.79","67","72","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-14",,"0.05","69","72","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-15",,"0.05","69","73","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-16",,"0.00","71","75","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-17",,"0.00","70","75","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-18",,"0.05","72","78","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-19",,"0.01","72","77","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-20",,"0.00","75","81","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-21",,"0.00","71","76","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-22",,"0.00","75","82","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-23",,"0.00","71","77","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-24",,"0.00","72","82","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-25",,"0.00","71","76","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-26",,"0.03","72","82","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-27",,"0.43","71","85","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-28",,"0.15","64","68","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-02-29",,"1.50","62","66","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-01",,"0.00","64","68","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-02",,"0.13","66","70","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-03",,"0.00","68","74","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-04",,"0.00","73","80","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-05",,"0.00","71","76","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-06",,"0.00","74","82","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-07",,"0.00","68","77","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-08",,"0.43","69","76","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-09",,"0.00","72","77","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-10",,"0.00","74","82","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-11",,"0.00","74","81","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-12",,"0.00","74","82","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-13",,"0.00","73","78","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-14",,"0.00","75","83","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-15",,"0.00","75","83","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-16",,"0.00","74","82","68"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-17",,"0.00","75","82","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-18",,"0.00","75","83","65"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-19",,"0.00","73","77","67"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-20",,"0.00","74","86","69"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-21",,"0.19","65","67","64"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-22",,"0.24","67","74","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-23",,"0.02","70","75","62"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-24",,"0.10","73","79","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-25",,"0.00","71","83","66"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-26",,"0.24","69","84","63"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-27",,"0.00","66","71","59"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-28",,"0.01","64","69","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-29",,"0.00","65","74","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-30",,"0.02","69","81","54"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-03-31",,"0.00","67","79","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-01",,"0.00","66","72","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-02",,"0.00","74","86","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-03",,"0.00","60","72","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-04",,"0.00","62","69","51"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-05",,"0.00","64","72","53"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-06",,"0.00","65","72","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-07",,"0.09","64","68","60"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-08",,"0.46","65","72","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-09",,"0.28","64","72","61"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-10",,"0.04","65","72","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-11",,"0.00","65","72","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-12",,"0.00","67","77","56"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-13",,"0.00","62","70","58"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-14",,"0.26","61","66","55"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-15",,"0.13","64","66","57"
"ASN00066037","SYDNEY AIRPORT AMO, AS","2008-04-16",,"0.02","63","66","59"
